#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_011049038.1       -          2-Hacid_dh           PF00389.28   1.9e-36  122.6   0.3   4.3e-36  121.5   0.3   1.6   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_011046383.1       -          2-Hacid_dh           PF00389.28   7.3e-32  107.8   0.0   8.4e-32  107.6   0.0   1.0   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_011046662.1       -          2-Hacid_dh           PF00389.28   3.4e-27   92.7   0.0   3.9e-27   92.5   0.0   1.0   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_044029164.1       -          2-Hacid_dh           PF00389.28   7.3e-25   85.2   0.0   8.1e-25   85.0   0.0   1.0   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_011048131.1       -          2-Hacid_dh           PF00389.28   5.4e-21   72.6   0.0   6.9e-21   72.3   0.0   1.1   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_011049038.1       -          2-Hacid_dh_C         PF02826.17   1.1e-63  211.7   0.2   2.2e-63  210.8   0.0   1.6   2   0   0   2   2   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_044029164.1       -          2-Hacid_dh_C         PF02826.17   1.2e-56  188.8   0.0     2e-56  188.1   0.0   1.3   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_011046383.1       -          2-Hacid_dh_C         PF02826.17   2.5e-56  187.8   0.0   1.1e-55  185.8   0.0   1.8   2   0   0   2   2   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_011046662.1       -          2-Hacid_dh_C         PF02826.17   2.1e-53  178.3   0.0   3.4e-53  177.6   0.0   1.3   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
WP_011047435.1       -          2-Hacid_dh_C         PF02826.17   2.6e-49  164.9   0.0   3.5e-49  164.5   0.0   1.1   1   0   0   1   1   1   1 [GCF_000011965.2_ASM1196v2_protein.faa]
