#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_011433001.1       -          2-Hacid_dh           PF00389.28   1.8e-40  135.0   0.4     1e-39  132.6   0.2   2.0   2   0   0   2   2   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433001.1       -          2-Hacid_dh_C         PF02826.17   1.4e-65  217.2   0.0   2.4e-65  216.5   0.0   1.4   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433280.1       -          2-Hacid_dh_C         PF02826.17   5.5e-45  150.2   0.0   7.3e-45  149.8   0.0   1.1   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433351.1       -          2-Hacid_dh_C         PF02826.17   3.1e-11   40.2   0.2   7.4e-11   39.0   0.2   1.7   1   1   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011432981.1       -          2-Hacid_dh_C         PF02826.17   6.1e-07   26.3   0.0   1.2e-06   25.3   0.0   1.4   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011431941.1       -          5_nucleotid_C        PF02872.16   5.3e-31  105.3   0.0   2.8e-30  103.0   0.0   2.2   1   1   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011434467.1       -          5_nucleotid_C        PF02872.16   9.6e-30  101.2   0.0   1.4e-29  100.7   0.0   1.2   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011431915.1       -          ABC_tran             PF00005.25     3e-58  193.5   0.0   6.6e-33  111.5   0.0   2.3   2   0   0   2   2   2   2 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433339.1       -          ABC_tran             PF00005.25   1.3e-55  185.0   1.9   1.6e-27   94.0   0.0   3.2   4   0   0   4   4   2   2 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011431682.1       -          ABC_tran             PF00005.25   7.2e-55  182.6   0.4   6.6e-28   95.3   0.0   3.3   4   0   0   4   4   2   2 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011432054.1       -          ABC_tran             PF00005.25   1.7e-46  155.5   0.0   1.9e-30  103.5   0.0   2.2   2   0   0   2   2   2   2 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_049749579.1       -          ABC_tran             PF00005.25   1.1e-42  143.2   0.0   3.5e-29   99.4   0.0   2.2   2   0   0   2   2   2   2 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433082.1       -          ABC_tran             PF00005.25   1.1e-39  133.4   0.0   1.5e-39  133.0   0.0   1.2   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_049749649.1       -          ABC_tran             PF00005.25   2.4e-38  129.1   0.0   4.2e-38  128.3   0.0   1.4   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011432230.1       -          ABC_tran             PF00005.25   2.6e-38  129.0   0.0   4.2e-38  128.3   0.0   1.3   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011431905.1       -          ABC_tran             PF00005.25   6.7e-38  127.6   0.0   1.1e-37  127.0   0.0   1.3   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433663.1       -          ABC_tran             PF00005.25   3.9e-37  125.2   0.0   5.5e-37  124.7   0.0   1.2   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011432567.1       -          ABC_tran             PF00005.25   7.6e-37  124.2   0.0     1e-36  123.8   0.0   1.2   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011432416.1       -          ABC_tran             PF00005.25   3.5e-36  122.1   0.0   5.9e-36  121.3   0.0   1.3   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433616.1       -          ABC_tran             PF00005.25   1.2e-35  120.4   0.0   1.6e-35  119.9   0.0   1.2   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_049749633.1       -          ABC_tran             PF00005.25   1.7e-35  119.8   0.0   2.5e-35  119.3   0.0   1.2   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_049749619.1       -          ABC_tran             PF00005.25   5.4e-35  118.2   0.0   6.8e-35  117.9   0.0   1.1   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
WP_011433168.1       -          ABC_tran             PF00005.25   8.2e-35  117.6   0.0   1.1e-34  117.2   0.0   1.2   1   0   0   1   1   1   1 [GCF_000013225.1_ASM1322v1_protein.faa]
