#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_010938705.1       -          2-Hacid_dh           PF00389.28   4.5e-28   95.1   0.0     6e-28   94.7   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792992.1       -          2-Hacid_dh           PF00389.28   1.3e-25   87.1   0.0   1.5e-25   86.9   0.0   1.0   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938705.1       -          2-Hacid_dh_C         PF02826.17   3.9e-61  203.0   0.0   5.1e-61  202.6   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792992.1       -          2-Hacid_dh_C         PF02826.17   1.6e-55  184.7   0.0   2.1e-55  184.3   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937910.1       -          2-Hacid_dh_C         PF02826.17   4.7e-10   36.6   0.2     8e-10   35.8   0.2   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792826.1       -          2-Hacid_dh_C         PF02826.17   1.5e-09   35.0   0.1     5e-09   33.2   0.1   1.8   2   1   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938673.1       -          2-Hacid_dh_C         PF02826.17   6.6e-09   32.8   0.0   1.1e-08   32.1   0.0   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791863.1       -          ABC_tran             PF00005.25   1.2e-61  204.7   0.0   1.6e-30  103.9   0.0   2.1   2   0   0   2   2   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011793117.1       -          ABC_tran             PF00005.25   1.1e-59  198.3   0.0   2.4e-29  100.1   0.0   2.3   2   0   0   2   2   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791757.1       -          ABC_tran             PF00005.25   9.3e-50  166.2   0.0   8.1e-24   82.2   0.0   2.7   2   0   0   2   2   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792126.1       -          ABC_tran             PF00005.25   2.1e-47  158.6   0.0   1.8e-24   84.3   0.0   2.8   2   0   0   2   2   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791541.1       -          ABC_tran             PF00005.25   2.8e-46  154.9   0.0   8.8e-23   78.8   0.0   3.1   2   0   0   2   2   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791812.1       -          ABC_tran             PF00005.25   3.9e-45  151.2   0.0   2.9e-23   80.4   0.0   3.1   3   0   0   3   3   3   3 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792547.1       -          ABC_tran             PF00005.25   1.1e-44  149.8   0.0   7.3e-30  101.8   0.0   2.2   2   0   0   2   2   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938532.1       -          ABC_tran             PF00005.25     5e-40  134.7   0.0   6.3e-40  134.4   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938267.1       -          ABC_tran             PF00005.25   3.3e-38  128.8   0.0   4.1e-38  128.5   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_043629728.1       -          ABC_tran             PF00005.25   6.5e-38  127.8   0.0   1.5e-37  126.7   0.0   1.5   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938054.1       -          ABC_tran             PF00005.25   8.6e-38  127.5   0.0   1.1e-37  127.1   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937409.1       -          ABC_tran             PF00005.25   4.8e-37  125.0   0.0   7.5e-37  124.4   0.0   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939222.1       -          ABC_tran             PF00005.25   3.4e-36  122.3   0.0     5e-36  121.8   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011793128.1       -          ABC_tran             PF00005.25   5.8e-36  121.5   0.0   7.3e-36  121.2   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792919.1       -          ABC_tran             PF00005.25   6.1e-36  121.5   0.0   7.9e-36  121.1   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792244.1       -          ABC_tran             PF00005.25   6.5e-35  118.1   0.0   1.1e-34  117.3   0.0   1.4   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939574.1       -          ABC_tran             PF00005.25   2.1e-34  116.5   0.0   3.3e-34  115.8   0.0   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939616.1       -          ABC_tran             PF00005.25   2.2e-34  116.4   0.0   2.7e-34  116.1   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791473.1       -          ABC_tran             PF00005.25     3e-34  116.0   0.0   5.8e-34  115.1   0.0   1.5   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938016.1       -          ABC_tran             PF00005.25   1.6e-33  113.6   0.0   2.1e-33  113.3   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937476.1       -          ABC_tran             PF00005.25   1.9e-33  113.4   0.0   2.7e-33  112.9   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791398.1       -          ABC_tran             PF00005.25     6e-33  111.8   0.0   7.8e-33  111.4   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938383.1       -          ABC_tran             PF00005.25   7.2e-33  111.5   0.0     1e-32  111.0   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791362.1       -          ABC_tran             PF00005.25   1.7e-32  110.3   0.0   2.1e-32  110.0   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011793015.1       -          ABC_tran             PF00005.25   6.2e-32  108.5   0.0     9e-32  108.0   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939647.1       -          ABC_tran             PF00005.25   7.3e-32  108.3   0.0   9.1e-32  107.9   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937857.1       -          ABC_tran             PF00005.25   7.6e-32  108.2   0.0   1.1e-31  107.7   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791331.1       -          ABC_tran             PF00005.25   1.8e-31  106.9   0.0   2.3e-31  106.6   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792584.1       -          ABC_tran             PF00005.25   2.4e-31  106.6   0.0     4e-31  105.9   0.0   1.4   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_043629999.1       -          ABC_tran             PF00005.25   3.9e-31  105.9   0.0   4.9e-31  105.6   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938541.1       -          ABC_tran             PF00005.25   6.7e-31  105.1   0.0     9e-31  104.7   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792804.1       -          ABC_tran             PF00005.25   7.7e-31  104.9   0.0   9.7e-31  104.6   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940007.1       -          ABC_tran             PF00005.25   4.2e-30  102.5   0.0   5.5e-30  102.2   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011793091.1       -          ABC_tran             PF00005.25   8.1e-30  101.6   0.0   1.1e-29  101.2   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791712.1       -          ABC_tran             PF00005.25   2.1e-29  100.3   0.0     1e-28   98.0   0.0   1.9   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937856.1       -          ABC_tran             PF00005.25   4.8e-29   99.1   0.0   6.3e-29   98.8   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792727.1       -          ABC_tran             PF00005.25   1.2e-28   97.8   0.0   1.6e-28   97.5   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792559.1       -          ABC_tran             PF00005.25   1.7e-28   97.4   0.0   2.2e-28   97.0   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792564.1       -          ABC_tran             PF00005.25   1.8e-28   97.3   0.0   2.2e-28   97.0   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791836.1       -          ABC_tran             PF00005.25   3.4e-28   96.4   0.0   7.9e-28   95.2   0.0   1.6   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792447.1       -          ABC_tran             PF00005.25   4.7e-28   95.9   0.0   7.2e-28   95.3   0.0   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938017.1       -          ABC_tran             PF00005.25   5.6e-27   92.4   0.0   7.6e-27   92.0   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937477.1       -          ABC_tran             PF00005.25     1e-26   91.6   0.0   1.4e-26   91.2   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939846.1       -          ABC_tran             PF00005.25   1.9e-26   90.7   0.0   2.5e-26   90.3   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940006.1       -          ABC_tran             PF00005.25   8.3e-26   88.6   0.0   1.2e-25   88.1   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792784.1       -          ABC_tran             PF00005.25   1.4e-25   87.9   0.0   1.9e-25   87.5   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792861.1       -          ABC_tran             PF00005.25   1.5e-25   87.8   0.0     2e-25   87.4   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791635.1       -          ABC_tran             PF00005.25   1.2e-24   84.9   0.0   1.6e-24   84.5   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938321.1       -          ABC_tran             PF00005.25     6e-23   79.4   0.0   9.5e-23   78.7   0.0   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_049758090.1       -          ABC_tran             PF00005.25     6e-22   76.1   0.0     1e-21   75.4   0.0   1.4   1   1   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011787359.1       -          ABC_tran             PF00005.25   4.6e-21   73.3   0.0   9.9e-21   72.2   0.0   1.6   1   1   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939653.1       -          ABC_tran             PF00005.25   1.3e-19   68.6   0.0     2e-19   68.0   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939273.1       -          ABC_tran             PF00005.25   1.4e-18   65.3   0.0   1.2e-06   26.6   0.0   4.2   3   1   0   3   3   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792945.1       -          ABC_tran             PF00005.25     3e-15   54.4   0.0   6.3e-14   50.2   0.0   2.2   1   1   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791874.1       -          ABC_tran             PF00005.25   1.1e-07   29.9   0.0      0.01   13.9   0.0   2.5   2   0   0   2   2   0   0 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791991.1       -          ABC_tran             PF00005.25   4.9e-06   24.6   0.2   7.9e-06   23.9   0.2   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791453.1       -          ABC_tran             PF00005.25   9.1e-06   23.7   0.0     0.043   11.8   0.0   2.4   2   0   0   2   2   0   0 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938977.1       -          Acyltransferase      PF01553.19     6e-16   55.8   0.0   8.7e-16   55.3   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_043629736.1       -          adh_short            PF00106.23   6.2e-60  199.5   1.8   7.5e-60  199.2   1.8   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939072.1       -          adh_short            PF00106.23   1.2e-56  188.8   0.0   1.6e-56  188.4   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791492.1       -          adh_short            PF00106.23   2.3e-55  184.6   0.7   2.7e-55  184.4   0.7   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938095.1       -          adh_short            PF00106.23   1.3e-17   61.4   0.0   1.6e-17   61.1   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791772.1       -          adh_short            PF00106.23   8.1e-17   58.8   3.1   7.5e-13   45.9   0.1   2.2   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792949.1       -          adh_short            PF00106.23   1.5e-08   31.8   0.0   4.6e-07   27.0   0.0   2.9   2   1   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791366.1       -          Aldedh               PF00171.20    1e-141  470.1   0.0  1.3e-141  469.7   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791391.1       -          Aldedh               PF00171.20  5.2e-121  401.8   0.0  5.8e-121  401.7   0.0   1.0   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792140.1       -          Aldedh               PF00171.20   6.2e-24   81.8   5.5   3.6e-19   66.1   4.0   2.2   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791774.1       -          Aminotran_3          PF00202.19  3.2e-114  379.2   0.0  3.9e-114  378.9   0.0   1.0   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791927.1       -          Aminotran_3          PF00202.19  6.4e-109  361.7   0.3  8.2e-109  361.4   0.3   1.0   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791469.1       -          Aminotran_3          PF00202.19   4.8e-80  266.7   0.0   6.4e-80  266.2   0.0   1.0   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940324.1       -          AMP-binding          PF00501.26  3.7e-110  365.9   0.0  4.4e-110  365.6   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792381.1       -          AMP-binding          PF00501.26  1.6e-106  353.9   0.0    2e-106  353.6   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791597.1       -          AMP-binding          PF00501.26  2.8e-101  336.6   0.0  3.4e-101  336.3   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940378.1       -          AMP-binding          PF00501.26  5.6e-101  335.6   0.0  7.2e-101  335.3   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792726.1       -          AMP-binding          PF00501.26   4.2e-99  329.5   0.0   5.2e-99  329.2   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791974.1       -          AMP-binding          PF00501.26     1e-86  288.7   0.0   1.3e-86  288.3   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940001.1       -          AMP-binding          PF00501.26   6.9e-16   55.3   0.0   1.1e-15   54.6   0.0   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792859.1       -          AMP-binding          PF00501.26     1e-15   54.7   1.1   2.8e-15   53.3   0.0   2.0   2   1   1   3   3   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792323.1       -          AMP-binding          PF00501.26   1.5e-15   54.2   0.8   2.1e-15   53.7   0.0   1.5   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792358.1       -          AMP-binding          PF00501.26   5.9e-11   39.1   0.4   1.2e-10   38.0   0.0   1.7   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940511.1       -          AMP-binding          PF00501.26   2.7e-09   33.6   0.0   4.2e-09   32.9   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791597.1       -          AMP-binding_C        PF13193.4    2.8e-28   96.2   0.9   2.8e-28   96.2   0.9   2.3   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792726.1       -          AMP-binding_C        PF13193.4    4.9e-26   89.1   1.2   1.2e-25   87.8   1.2   1.7   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791974.1       -          AMP-binding_C        PF13193.4    4.9e-24   82.6   3.4   1.4e-23   81.2   3.4   1.8   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792381.1       -          AMP-binding_C        PF13193.4    1.9e-22   77.5   3.1   4.6e-22   76.3   3.1   1.7   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940324.1       -          AMP-binding_C        PF13193.4    4.7e-18   63.5   0.0   1.2e-17   62.1   0.0   1.8   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938146.1       -          APS-reductase_C      PF12139.6    2.9e-32  108.3   0.0   4.3e-32  107.7   0.0   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_014524672.1       -          APS_kinase           PF01583.18   4.2e-63  209.5   0.0   5.8e-63  209.0   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938590.1       -          ATP-sulfurylase      PF01747.15   1.3e-77  257.6   0.0   1.7e-77  257.2   0.0   1.1   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791830.1       -          BPD_transp_1         PF00528.20   3.2e-39  132.1  14.1   3.2e-39  132.1  14.1   1.8   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937479.1       -          BPD_transp_1         PF00528.20   5.9e-39  131.2  12.8   5.9e-39  131.2  12.8   1.7   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939658.1       -          BPD_transp_1         PF00528.20   5.5e-35  118.3  11.9   5.5e-35  118.3  11.9   1.6   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792724.1       -          BPD_transp_1         PF00528.20   1.9e-34  116.5  36.1   1.7e-20   71.1  11.5   3.6   3   1   1   4   4   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939732.1       -          BPD_transp_1         PF00528.20   3.2e-30  102.7   7.9   3.2e-30  102.7   7.9   2.0   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939573.1       -          BPD_transp_1         PF00528.20   7.5e-28   95.0   8.0   7.5e-28   95.0   8.0   2.3   2   1   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791822.1       -          BPD_transp_1         PF00528.20   1.4e-27   94.1  15.4   1.4e-27   94.1  15.4   2.2   1   1   1   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937478.1       -          BPD_transp_1         PF00528.20   4.4e-27   92.5  10.7   4.4e-27   92.5  10.7   1.9   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791864.1       -          BPD_transp_1         PF00528.20   4.9e-26   89.1   9.0   4.9e-26   89.1   9.0   1.5   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010938266.1       -          BPD_transp_1         PF00528.20   1.5e-24   84.2  11.5   1.5e-24   84.2  11.5   1.6   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792490.1       -          BPD_transp_1         PF00528.20   1.4e-23   81.1   7.4   1.4e-23   81.1   7.4   1.4   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_049758099.1       -          BPD_transp_1         PF00528.20     3e-23   80.0  18.5     3e-23   80.0  18.5   2.1   1   1   1   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011793090.1       -          BPD_transp_1         PF00528.20   4.2e-22   76.3  10.6   6.2e-22   75.7  10.6   1.2   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937417.1       -          BPD_transp_1         PF00528.20   7.9e-22   75.4  12.8   7.9e-22   75.4  12.8   1.4   1   1   1   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939613.1       -          BPD_transp_1         PF00528.20   2.7e-20   70.4  15.6   2.7e-20   70.4  15.6   1.5   1   1   1   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011792766.1       -          BPD_transp_1         PF00528.20   1.2e-19   68.3   9.9   1.2e-19   68.3   9.9   1.8   1   1   1   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937979.1       -          BPD_transp_1         PF00528.20   4.4e-19   66.4   8.7   7.1e-19   65.7   8.7   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937696.1       -          BPD_transp_1         PF00528.20   8.9e-19   65.4   8.4   8.9e-19   65.4   8.4   1.7   1   1   1   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_043629642.1       -          BPD_transp_1         PF00528.20   1.8e-17   61.2  14.3   1.8e-17   61.2  14.3   1.6   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937407.1       -          BPD_transp_1         PF00528.20   2.2e-17   60.9  12.1   2.2e-17   60.9  12.1   2.1   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791711.1       -          BPD_transp_1         PF00528.20   1.3e-16   58.4  11.0   1.3e-16   58.4  11.0   1.9   2   0   0   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_014524368.1       -          BPD_transp_1         PF00528.20   1.5e-16   58.2  12.1   2.6e-16   57.4  12.1   1.3   1   0   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_011791525.1       -          BPD_transp_1         PF00528.20   1.5e-16   58.1  53.0   1.1e-11   42.3  12.5   3.4   3   1   0   3   3   2   2 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010939614.1       -          BPD_transp_1         PF00528.20   7.9e-16   55.8  13.8   7.9e-16   55.8  13.8   1.4   1   1   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937694.1       -          BPD_transp_1         PF00528.20     2e-15   54.5  10.7     2e-15   54.5  10.7   1.4   1   1   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010937408.1       -          BPD_transp_1         PF00528.20   4.5e-13   46.8  20.2   4.5e-13   46.8  20.2   1.8   1   1   1   2   2   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
WP_010940422.1       -          BPD_transp_1         PF00528.20   3.3e-12   44.0  20.7   1.5e-11   41.9  20.7   2.0   1   1   0   1   1   1   1 [GCF_000015485.1_ASM1548v1_protein.faa]
