4440966.3	 5.817
4441091.3	 1.219
4441102.3	 9.986
4441571.3	 -2.289
4441572.3	 0.414
4441575.3	 -1.68
4441576.3	 -0.302
4441577.3	 -1.102
4441579.3	 1.239
4441580.3	 -0.463
4441581.3	 -0.021
4441583.3	 0.347
4441584.3	 -0.196
4441586.3	 -0.0659999999999999
4441587.3	 -1.489
4441588.3	 -2.367
4441592.3	 -2.584
4441659.3	 -2.357
4441660.3	 -0.82
4441663.3	 9.986
4443753.3	 -0.534
4443754.3	 -1.504
4443755.3	 -0.88
4443756.3	 2.021
4447951.3	 6.059
4453256.3	 7.944
4453375.3	 5.693
4453376.3	 6.27
4453379.3	 -0.454000000000001
4453380.3	 4.686
4453382.3	 1.268
4454501.3	 2.499
4454502.3	 2.676
4454503.3	 -0.951
4454504.3	 1.638
4454505.3	 -0.163
4454506.3	 5.777
4454686.3	 -0.636000000000001
4454687.3	 -0.541
4454688.3	 -0.765
4454689.3	 -0.188
4454691.3	 -0.665000000000001
4454692.3	 -1.029
4454693.3	 -0.209
4454694.3	 -1.719
4454695.3	 -0.874
4454696.3	 -0.819
4454697.3	 0.042
4454698.3	 -0.198
4454699.3	 3.798
4454700.3	 0.45
4454701.3	 0.89
4454702.3	 -0.547
4454703.3	 -0.0790000000000002
4454704.3	 -0.125
4477749.3	 6.455
4477751.3	 6.067
4477755.3	 7.02
4477757.3	 5.292
4477789.3	 7.876
4477790.3	 5.641
4478030.3	 5.647
4478037.3	 6.321
4478038.3	 7.807
4478222.3	 4.88
4478283.3	 6.073
4478290.3	 4.717
4478291.3	 6.248
4478292.3	 5.128
4478294.3	 6.071
4478934.3	 1.062
4478936.3	 6.759
4478937.3	 5.52
4478938.3	 4.576
4478939.3	 8.436
4478940.3	 7.037
4478941.3	 7.666
4478943.3	 7.524
4479311.3	 7.061
4479361.3	 7.933
4479944.3	 7.652
4489328.3	 4.958
4494599.3	 5.747
4494600.3	 3.519
4494601.3	 7.549
4494603.3	 5.039
4494604.3	 6.291
4494605.3	 4.93
4494606.3	 4.819
4494608.3	 4.723
4494609.3	 7.344
4501099.3	 0.688
4504797.3	 9.156
4504798.3	 9.314
4510335.3	 7.324
4510336.3	 2.907
4515476.3	 2.812
4516220.3	 8.227
4525341.3	 9.287
