4440984.3	 9.468
4441020.3	 9.348
4441021.3	 9.668
4441022.3	 9.855
4441205.3	 3.744
4441214.3	 7.502
4441215.3	 8.278
4441347.3	 4.822
4441363.3	 8.6
4442145.3	 0.171
4442219.3	 -0.275
4442466.3	 5.359
4443316.3	 0.205
4443317.3	 2.447
4443695.3	 4.231
4443697.3	 4.697
4443698.3	 -2.227
4443699.3	 7.085
4443700.3	 2.787
4443701.3	 6.231
4443702.3	 6.144
4443703.3	 4.683
4443704.3	 5.026
4443705.3	 7.42
4443706.3	 3.394
4443707.3	 3.911
4443708.3	 -0.985
4443709.3	 -1.46
4443712.3	 6.085
4443713.3	 6.08
4443714.3	 5.33
4443715.3	 5.499
4443716.3	 6.808
4443717.3	 6.677
4443725.3	 5.45
4443729.3	 4.51
4443731.3	 2.499
4443732.3	 4.269
4443766.3	 6.253
4443776.3	 0.284
4443777.3	 -0.026
4447810.3	 6.577
4447811.3	 5.942
4448226.3	 -2.208
4449206.3	 5.856
4451033.3	 9.595
4451034.3	 9.654
4451035.3	 9.918
4451036.3	 9.315
4461451.3	 0.431
4461454.3	 1.743
4461456.3	 4.656
4491734.3	 8.683
4518021.3	 -1.215
4524971.3	 9.755
4557977.3	 -0.408999999999999
4557979.3	 2.397
4557980.3	 3.186
4557981.3	 3.939
4557982.3	 7.281
4557984.3	 5.693
4557986.3	 9.713
4557988.3	 5.752
4557991.3	 0.824
4557994.3	 1.328
4557995.3	 4.473
