4440963.3	 5.301
4440964.3	 4.482
4440965.3	 5.818
4440967.3	 4.936
4440968.3	 7.312
4440969.3	 4.997
4440970.3	 5.911
4440971.3	 4.672
4440972.3	 4.707
4441025.3	 1.814
4441041.3	 1.683
4441050.3	 2.069
4441051.3	 -0.689
4441055.3	 0.646
4441056.3	 5.486
4441057.3	 4.022
4441057.4	 2.394
4441062.3	 5.902
4441093.3	 4.886
4441095.3	 1.273
4441096.3	 2.783
4441134.3	 2.921
4441135.3	 6.117
4441137.3	 5.159
4441139.3	 6.034
4441139.4	 3.297
4441147.3	 4.82
4441155.3	 6.262
4441167.3	 6.125
4441570.3	 8.02
4441573.3	 8.465
4441578.3	 -0.549
4441593.3	 4.226
4441605.3	 6.331
4441606.3	 6.032
4441607.3	 5.555
4441608.3	 2.921
4441609.3	 6.539
4441611.3	 8.174
4441613.3	 8.221
4441615.3	 6.923
4441617.3	 8.447
4441618.3	 7.519
4441619.3	 6.413
4441656.4	 4.554
4442450.3	 -0.036
4442451.3	 2.069
4442464.3	 1.814
4442498.3	 0.123
4442499.3	 1.726
4442499.4	 4.022
4442500.3	 2.394
4442500.4	 5.902
4442503.3	 5.486
4442582.3	 -0.689
4442583.3	 2.783
4443679.3	 3.443
4443680.3	 1.702
4443682.3	 7.39
4443683.3	 6.241
4443684.3	 8.132
4443685.3	 -0.321
4443686.3	 5.895
4443687.3	 4.9
4443746.3	 3.698
4443747.3	 0.378
4443749.3	 3.52
4443750.3	 2.66
4443762.3	 1.188
4464065.3	 3.278
4464108.3	 -0.417000000000002
4465825.3	 -1.703
4465946.3	 2.912
4493725.3	 9.547
4515477.3	 3.117
4515478.3	 3.148
4529512.3	 0.297
